listing_id,title,condition,price,shipping,seller_name,seller_feedback_pct,seller_feedback_count,product_stars,product_ratings_count,location,page
356593528789,Apple iPhone 12 mini - 64 GB - Green (AT&T),New (Other),C $269.79,+C $35.06 shipping,ala743359,0,0,,,United States,8
287397346145,Apple iPhone 11 A2111 (Spectrum Mobile Only) 128GB Black (Very Good),Very Good - Refurbished,C $239.97,+C $91.93 shipping,wireless-source,97.5,23000,,,United States,8
405119036481,Apple iPhone 11 - 128 GB - Black (Unlocked) (Single SIM),Pre-Owned,C $553.80,+C $14.20 shipping,us-200894,0,0,4.5,90,Portugal,8
197438951857,Apple iPhone 12 mini 64GB Unlocked Black Good Condition,Good - Refurbished,C $282.11,+C $101.63 shipping,highclassmobile,99,36100,4.5,54,United States,8
126943266850,Apple  iPhone 12 Pro Max 5G 128GB TRACFONE  SERVICE PROVIDER EXCELLENT,Excellent - Refurbished,C $425.26,+C $125.16 shipping,everythingforlesss,99.8,88600,,,United States,8
146216999579,iphone 11,Open Box,C $655.00,+C $100.00 shipping,ghaghola-11,0,0,4.5,35,,8
267237454636,Apple iPhone 8 | 8 Plus 64GB 128GB 256GB - Unlocked T-Mobile AT&T Verizon - Good,Good - Refurbished,C $134.83,+C $58.36 shipping,uki-mobile,99.6,6900,5.0,58,United States,8
187792382512,New & Sealed - Apple iPhone 12 MINI 64GB Black LTE - Locked to Straight Talk,Brand New,C $353.58,+C $118.93 shipping,resellodyssey,97.1,154,5.0,6,United States,8
224774426907,Apple iPhone 11 - 128GB (FACTORY UNLOCKED) │RED│,New (Other),C $852.00,+C $241.68 shipping,afolus3,100,314,4.5,27,United States,8
197812575649,Apple iPhone 12 Mini Black 64GB Unlocked - Very Good Condition,Very Good - Refurbished,C $309.09,+C $107.83 shipping,highclassmobile,99,36100,4.5,54,United States,8
376226421508,Apple iPhone 11 - 64 GB - Green (Unlocked),Pre-Owned,C $284.00,+C $39.26 shipping,natstrin_0,0,0,5.0,66,United States,8
197121869651,Sealed Apple iPhone 8 plus 64-128-256GB Factory UNLOCKED for any carrier,New (Other),C $273.38,+C $5.67 shipping,moubaikj,97.4,633,5.0,112,China,8
286885857510,Apple iPhone 11 A2111 Unlocked 256GB Green (Very Good),Very Good - Refurbished,C $313.81,+C $108.91 shipping,wireless-source,97.5,23000,5.0,8,United States,8
127680077655,Apple iPhone 4 4S 8/16/32/64 iOS Unlocked 3G Smartphone Sealed in BOX,Pre-Owned,C $60.71,+C $21.30 shipping,trusty-phones,98.2,616,4.5,229,United States,8
335782424892,iphone 12 pro max with TIKTOK,Pre-Owned,"C $100,000.00",Free shipping,rkasunich99,0,186,4.5,25,,8
197054224843,Apple iPhone 12 mini 128GB Unlocked Blue Good Condition,Good - Refurbished,C $326.13,+C $111.75 shipping,highclassmobile,99,36100,4.5,54,United States,8
196962490321,Iphone 11 pro With TikTok,Pre-Owned,"C $4,260.00",+C $39.26 shipping,abcdal-3,0,3,4.5,19,United States,8
385655021020,Apple iPhone 11 Pro Max - 64GB - Space Gray (Unlocked) A2161 (CDMA + GSM) (CA),Pre-Owned,C $500.00,+C $5.00 shipping,kassjen_55,0,0,5.0,82,,8
800075060791,Apple iPhone 8 64GB T-Mobile - Good,Good - Refurbished,C $129.15,FREE SHIPPING -60 DAY RETURNS -1 YEAR ALLSTATE WARRANTY,bidallies,99.2,368700,5.0,58,United States,8
356501080661,Apple iPhone 12 Pro Max - 128 GB - Blue (Unlocked) with Tiktok install,Pre-Owned,"C $5,000.00",+C $100.00 shipping,tapasrozari0,0,10,4.5,25,,8
257514310361,Apple iPhone 12 mini - 64 GB - Blue (Unlocked) Smartphone - Excellent,Excellent - Refurbished,C $229.97,+C $89.63 shipping,uki-mobile,99.6,6900,4.5,45,United States,8
358216857442,iPhone 12 Pro Max 256GB AT&T PARTS BOOT LOOP 542,Parts Only,C $391.21,+C $26.24 shipping,s85wb_40,100,71,4.5,3,United States,8
318336671811,Apple iPhone 4 IOS7 8/16/32GB - Unlocked Black White  from USA,Pre-Owned,C $39.12,+C $21.30 shipping,mobiletech_hub,100,124,,,United States,8
267683426291,New 2026 Apple - RARE WHITE!! iPhone 17e A3575 USA eSIM T-Mobile,Brand New,C $887.50,+C $236.76 shipping,dealyo,97.8,727,,,United States,8
257544114410,Apple iPhone 11 Pro 64GB — Grade B+ · Good — Lot of 10,Pre-Owned,"C $2,740.60",+C $660.51 shipping,zd_integrated_circuits,100,333,,,United States,8
156657382487,Apple iPhone 11 Pro Max - 64 GB - Gray (Unlocked) With (Tic Tok And Cap Cut ),Pre-Owned,"C $8,378.00",+C $35.06 shipping,har_6685,0,0,5.0,82,United States,8
287416235826,Apple iPhone SE 2nd Gen A2275 64GB Black Unlocked Very Good Refurbished,Very Good - Refurbished,C $170.78,+C $76.88 shipping,mobiwise,99.1,8800,5.0,38,United States,8
145223812984,OLD TWITTER LOGO (Iphone 11),Pre-Owned,"C $2,000.00",+C $10.00 shipping,johnbenedict28,0,0,4.5,50,,8
406862293911,Apple iPhone X 64GB T-Mobile - Very Good,Very Good - Refurbished,C $200.15,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,4.5,41,United States,8
178011584549,iPhone 8 Plus 64GB – Dopamine 2.0 Installed – iPogo Spoofing Sileo Ready,Pre-Owned,C $261.89,Free shipping,privacyportal,97.5,2100,,,United Kingdom,8
227290818361,Apple iPhone 17e White Factory Unlocked Dual eSIM 256GB/8GM RAM,New (Other),C $992.58,+C $273.63 shipping,rfalconi02,100,885,,,United States,8
168197169206,Apple iPhone 12 Mini,Pre-Owned,C $113.60,+C $35.06 shipping,krazigirl420,100,4,5.0,3,United States,8
286886070550,Apple iPhone 12 Mini A2176 Unlocked 256GB White (Excellent),Excellent - Refurbished,C $313.81,+C $108.91 shipping,wireless-source,97.5,23000,,,United States,8
142557417913,Apple iPhone X - 256GB - Silver (Unlocked) Smartphone,Brand New,"C $2,839.97",+C $141.99 shipping,eshilacoota,100,2200,4.5,168,United States,8
316160325540,Unlocked iPhone 11 64gb n excellent condition! TikTok app downloaded for you.,Pre-Owned,"C $1,775.00",+C $454.46 shipping,1ruth-15,0,14,,,United States,8
257544114488,Apple iPhone 11 Pro Max 64GB — Grade B+ · Good — Lot of 10,Pre-Owned,"C $2,811.60",+C $676.84 shipping,zd_integrated_circuits,100,333,,,United States,8
366358354446,Apple iPhone 12 Mini 64GB T-Mobile - Very Good,Very Good - Refurbished,C $255.53,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,5.0,13,United States,8
376900884755,Apple iPhone 4 4S -8/ 16/32GB - White Black (Unlocked) IOS used smartphone cheap,Pre-Owned,C $44.80,+C $25.56 shipping,xmb-0412,99.5,390,4.5,33,China,8
406023751279,"Apple iPhone 11 Pro 64GB, Space Gray, Unlocked Smartphone",Pre-Owned,C $568.00,+C $35.06 shipping,bbot4867,0,0,4.0,13,United States,8
206357563842,Apple iPhone X 4G Unlocked Smartphone 64/256GB Google play SmartPhone Excellent,Pre-Owned,C $234.16,+C $21.30 shipping,pioneer-phone-store,0,0,4.5,161,China,8
405965416231,Apple iPhone 12 mini 128GB Unlocked Black Good Condition,Good - Refurbished,C $304.83,+C $106.86 shipping,highclassmobile,99,36100,5.0,31,United States,8
398133936328,iPhone 17e Black Brand New with Box and Changer Accessories,New (Other),C $887.50,+C $247.02 shipping,tpnats,93.9,53,,,United States,8
257544115590,Apple iPhone 11 128GB — Grade B+ · Good — Lot of 10,Pre-Owned,"C $2,570.20",+C $621.32 shipping,zd_integrated_circuits,100,333,,,United States,8
389711541171,Apple iPhone 6 64GB Silver – Unlocked – Fully Working – Used – Good Condition,Pre-Owned,C $88.69,+C $17.74 shipping,video_wave,100,113,5.0,1,Australia,8
204213893679,iPhone 11 Pro Silicone Full Body  Cover/Case,Brand New,C $15.62,+C $48.86 shipping,sheluvs2sell,100,23,,,United States,8
287091928759,Apple iPhone X A1901 AT&T Only 64GB Space Gray (Excellent),Excellent - Refurbished,C $177.49,+C $77.56 shipping,wireless-source,97.5,23000,4.5,106,United States,8
176804651258,Apple iPhone 11 - 64 GB - Black Gray (Straight Talk),Brand New,"C $2,840.00",+C $39.26 shipping,8s8yc27,0,0,5.0,10,United States,8
168029325319,iPhone 3G,New (Other),C $424.58,+C $26.24 shipping,ghoz-9824,100,4,,,United States,8
235930809561,Iphone 12 mini With TikTok,Pre-Owned,C $355.00,+C $28.40 shipping,cs_837,0,0,4.5,45,Hungary,8
146351837196,iphone 11 pro max With TikTok & CapCut Installed!!,Pre-Owned,"C $1,499.00",+C $16.08 shipping,morsaleen85,0,178,,,,8
157700559198,Apple iPhone X - Silver - CRACKED Front & Back - FOR PARTS OR REPAIR,Parts Only,C $63.90,+C $26.24 shipping,ivevdok-0,98.9,182,4.5,161,United States,8
176846934250,iPhone 11 Motherboard - Unlocked,New (Other),C $248.50,+C $35.50 shipping,keztech_268,100,38,,,China,8
396914692987,Apple iPhone 11 - 64 GB - Black (Boost Mobile),Pre-Owned,C $312.40,+C $35.06 shipping,rutri-478,0,0,5.0,5,United States,8
389805264948,Apple iPhone Smartphone with Original Box Packaging,Brand New,C $708.58,+C $35.06 shipping,transk1312,100,2,4.5,45,United States,8
198132114879,Apple iPhone 12 mini 64GB Unlocked Black Very Good Condition,Very Good - Refurbished,C $299.15,+C $105.55 shipping,highclassmobile,99,36100,4.5,54,United States,8
187410450756,iPhone 12 Pro Max Graphite Unlocked Good Condition 128gb Clean imei(real iPhone),Pre-Owned,C $475.70,Shipping not specified,dnn_7445,100,1,4.5,45,United States,8
156655639052,IPHONE 11 TikTok Installed Unlocked,Pre-Owned,"C $2,130.00",+C $35.06 shipping,levgar_81,0,0,4.5,90,United States,8
376655858710,📱 Apple iPhone 4 8/16/32GB - Unlocked Used Full function mobile phone IOS7 📱,Pre-Owned,C $48.75,+C $17.04 shipping,xmb-0412,99.5,390,4.5,109,China,8
396151413756,TIKTOK AND CAPCUT IPHONE 11 LILAC - 64gb,Pre-Owned,"C $2,414.00",Free shipping,n66kzto,0,0,,,,8
257514412418,Apple iPhone 12 mini - 64 GB - Black (Unlocked) Smartphone - Excellent,Excellent - Refurbished,C $229.97,+C $89.63 shipping,uki-mobile,99.6,6900,4.5,54,United States,8
356508472554,iPhone 11 Tiktok,Pre-Owned,"C $4,872.16",+C $24.36 shipping,free-_2517,0,0,5.0,2,France,8
389933070403,"Apple iPhone 8 64GB - 4G LTE AT&T, Silver",Good - Refurbished,C $107.91,+C $62.41 shipping,wisetekmarket-ca,99.1,14300,4.5,38,United States,8
256796153451,iPhone 11 With Tik Tok App Installed,Pre-Owned,"C $3,549.99",+C $36.92 shipping,jake_andersonn,0,105,4.5,12,United States,8
295785631241,Apple iPhone 11 - 64GB - Purple (Unlocked),Pre-Owned,"C $1,278.00",+C $346.95 shipping,electronicdame,100,27,,,United States,8
116017278619,Apple iPhone 11 Pro Max - 256GB - Space Gray (Unlocked) A2161 (CDMA + GSM) (CA),Pre-Owned,C $499.00,+C $13.58 shipping,pierredini,0,71,5.0,78,,8
389872261756,"Apple iPhone X 256GB - 4G LTE, Unlocked, Space Gray",Excellent - Refurbished,C $283.99,+C $102.06 shipping,wisetekmarket-ca,99.1,14300,4.5,229,United States,8
286885936662,Apple iPhone 11 Pro A2160 Unlocked 256GB Midnight Green (Very Good),Very Good - Refurbished,C $345.05,+C $116.10 shipping,wireless-source,97.5,23000,,,United States,8
175738556718,Apple iPhone 8 - 64GB - Space Grey (Unlocked) A1863 /DO,Pre-Owned,C $245.38,+C $20.70 shipping,oz.gadgets,100,4400,4.0,5,Australia,8
226565575823,TikTok App installed iPhone 12 Pro Max - 128 GB - Blue (Unlocked) (CA),Pre-Owned,"C $12,500.00",Free shipping,fra-311750,0,0,4.5,25,,8
226568429412,Apple iPhone 11 - 64 GB - Purple (Verizon) with TikTok app,Pre-Owned,"C $24,140.00",+C $39.26 shipping,mer_5954,0,0,5.0,13,United States,8
317808418171,full working Unlocked Original Apple iPhone 3G - 8GB - Black A1241 (GSM) IOS3,Pre-Owned,C $71.00,Free shipping,mobiletech_hub,100,124,,,China,8
155661095605,Apple iPhone 12 Pro Max - 512GB - Graphite (Unlocked),New (Other),"C $1,083.45",+C $281.83 shipping,411phonedude,99.7,35300,4.5,22,United States,8
155661088563,Apple iPhone 12 Pro Max - 256GB - Graphite (Unlocked),New (Other),"C $1,064.99",+C $277.58 shipping,411phonedude,99.7,35300,5.0,25,United States,8
226562197749,Apple iPhone 11 Pro Max - 256 GB - Silver (Unlocked) with TIKTOK,Pre-Owned,"C $2,130.00",+C $39.26 shipping,joma-64,0,1,5.0,24,United States,8
286883194516,Apple iPhone 11 Pro A2160 (Fully Unlocked) 256GB Space Gray (Very Good),Very Good - Refurbished,C $345.05,+C $116.10 shipping,wireless-source,97.5,23000,5.0,3,United States,8
197438943882,Apple iPhone 12 mini 128GB Unlocked Black Good Condition,Good - Refurbished,C $293.47,+C $104.24 shipping,highclassmobile,99,36100,5.0,31,United States,8
800005937572,"Apple iPhone 8 64GB - 4.7"", 4G LTE Unlocked, Silver",Excellent - Refurbished,C $141.99,+C $70.25 shipping,wisetekmarket-ca,99.1,14300,4.5,122,United States,8
135485208087,"Apple iPad 6, 6th Gen. 9.7"", 32GB, Wi-Fi, Unlocked - SYDNEY STOCK",Brand New,C $346.79,+C $38.34 shipping,ozzyparts7,99.7,14100,,,Australia,8
405901217356,Cracked iPhone 11,Parts Only,C $156.20,+C $26.24 shipping,sla186315,0,0,5.0,7,United States,8
405951815133,Apple iPhone 12 mini - 64 GB - Purple (Unlocked),Pre-Owned,C $312.40,+C $36.92 shipping,jazpo0,0,3,4.5,10,United States,8
177306071462,"12 X iPhone 6 & 6s, 16GB, 32GB, 64GB,  Faulty For Parts #21",Parts Only,C $196.11,+C $58.14 shipping,oz.gadgets,100,4400,,,Australia,8
188204601863,iPhone X,Pre-Owned,C $142.00,+C $39.26 shipping,ja_jgug_g2bnclle,92.9,83,4.5,161,United States,8
235957232306,Apple iPhone 11 - 64 GB - Black (Unlocked),Pre-Owned,C $355.00,+C $28.40 shipping,aggts-55,0,0,5.0,47,Greece,8
387847352745,TikTok  Installed W/Apple iPhone 11 - 64GB | 128GB (Unlocked) A2111,Pre-Owned,"C $3,155.55",+C $31.24 shipping,stpen-4052,0,0,,,United States,8
226577054447,Apple iPhone 11 - 128 GB - Black Gray (T-Mobile),Pre-Owned,"C $14,200.00",+C $39.26 shipping,ohnicole1992,0,16,5.0,7,United States,8
285454903208,Apple iPhone 11 Pro Max - 64GB - Gold (Unlocked) A2161 (CDMA + GSM) (CA),Pre-Owned,C $700.00,+C $20.00 shipping,irishock,0,102,5.0,3,,8
176920104965,Apple iPhone 12 mini 64GB Unlocked Blue Good Condition,Good - Refurbished,C $530.61,+C $158.78 shipping,highclassmobile,99,36100,4.5,45,United States,8
306989706825,Mixed lot of 10 Apple iPhones & Spare parts *Read Description Below*,Parts Only,C $568.00,+C $173.13 shipping,device_doctor,100,21700,,,United States,8
375964846742,Apple iPhone 11 Pro Max - 256 GB - Green (Unlocked),Pre-Owned,"C $14,200.00",+C $142.00 shipping,gractra_7,0,1,4.0,8,New Zealand,8
286287910069,"Used unlocked Iphone 11 with tik tok downloaded, excellent conditions",Pre-Owned,C $710.00,+C $26.24 shipping,caro_9667,0,0,5.0,47,United States,8
287070605063,Apple iPhone 11 Pro Max A2161 (Unlocked) 512GB Space Gray (Excellent),Excellent - Refurbished,C $470.01,+C $144.84 shipping,wireless-source,97.5,23000,5.0,50,United States,8
277513140370,Apple iPhone 12 Pro Max FULLY UNLOCKED - 128GB/256GB/512GB - All Colors - Fair,Very Good - Refurbished,C $468.53,+C $144.50 shipping,wise-smartphones,99.8,37400,4.5,16,United States,8
275201436816,Apple iPhone 11 Pro Max bundle,Pre-Owned,"C $1,207.00",+C $366.15 shipping,victor321321,100,86,,,United States,8
276616889097,"Apple iPhone 8 Phone Silver, Space Gray, Gold, Red IOS Original Unlocked",New (Other),C $234.47,Free shipping,8smartbiz,98,1000,4.5,122,China,8
296959117424,Apple iPhone 11 - 64 GB - Red (Unlocked),Pre-Owned,"C $14,200.00",+C $71.00 shipping,ansonypatterso-0,100,14,4.5,22,United States,8
177541434233,Apple iPhone 12 mini 256GB Unlocked Green Good Condition,Good - Refurbished,C $370.15,+C $121.88 shipping,highclassmobile,99,36100,5.0,6,United States,8
185731792168,Apple iPhone 11 - 64GB - Black (T-Mobile) A2111 (CDMA + GSM),Brand New,C $852.00,+C $19.87 shipping,lontrell-65,0,0,4.5,38,United States,8
393955900923,Apple iPhone 11 - 64GB - White  (Unlocked),New (Other),C $710.00,+C $210.13 shipping,foneli0,100,103,5.0,66,United States,8
354781534392,Apple iPhone 11 With fortnite Installed - 128GB - Black (Unlocked),Pre-Owned,"C $2,272.00",+C $571.83 shipping,youabdlm_0,0,11,4.5,90,United States,8
176139728413,Apple iPhone 5 - 16GB - BLACK (Unlocked) A1429 /DO,Pre-Owned,C $146.84,+C $38.43 shipping,oz.gadgets,100,4400,5.0,1,Australia,8
297158364615,Apple iPhone 11 (PRODUCT)RED - 64GB (AT&T) A2111 (CDMA + GSM),Pre-Owned,C $426.00,+C $35.06 shipping,profitshiest,0,1,5.0,11,United States,8
176237210706,Apple iPhone 8 Plus - 64GB - silver - A1864 #57 /DO,Pre-Owned,C $294.66,+C $30.55 shipping,oz.gadgets,100,4400,,,Australia,8
127954037236,Abbery iPhone 11 Case Tortoise Shell Leopard Print Soft TPU,Brand New,C $18.45,+C $50.45 shipping,hootygirlor69,100,435,,,United States,8
316153298801,Apple iPhone 11 w TikTok Installed- 64 GB - Black Gray (Unlocked),New (Other),"C $2,256.38",+C $39.26 shipping,ti-597868,0,0,5.0,47,United States,8
158012162218,Apple iPhone 12 Pro Max A2342 512GB Choose Color Carrier Very Good Refurbished,Very Good - Refurbished,C $503.89,+C $152.64 shipping,reupstock,99.7,9000,5.0,7,United States,8
306060132795,Apple iPhone 11 With TikTok & CapCut- 128 GB - White (Unlocked),Pre-Owned,"C $10,000.00",+C $100.00 shipping,arm-3454,0,0,,,,8
156296445947,Apple iPhone 11 - 64 GB - Black (Unlocked) (Single SIM),Pre-Owned,C $497.00,+C $4.25 shipping,88gwz_50,0,0,,,United States,8
122781397215,Apple iPhone X - 256GB - Space Gray (Unlocked) Smartphone,Brand New,"C $2,839.97",+C $141.99 shipping,eshilacoota,100,2200,4.5,229,United States,8
174798509449,Phone Lot (iPhone Lot) Used 8 Phone Lot For Refurbish And Parts.,Pre-Owned,"C $1,499.99",Free shipping,ahal-k_90,0,4,4.5,55,,8
397449293655,Apple iPhone 4s A1387 16GB VERIZON CARRIER *USED/TESTED/READ*,Pre-Owned,C $49.69,+C $88.49 shipping,securee-0,99.5,1500,4.5,291,United States,8
326419549181,iPhone 11(TIKTOK ALREADY INSTALLED)(USED)(UNLOCKED)(CSPIRE),Pre-Owned,"C $1,420.00",+C $35.06 shipping,felic_tidwe,100,110,,,United States,8
298319408766,Apple iPhone 11 64Go Noir Débloqué Très Bon État,Brand New,C $446.61,Free shipping,coquepowerplus,0,0,,,France,8
336670649945,Unlocked Apple iPhone 17e 256GB 26.5.1 Black MHRN4LL/A,Pre-Owned,C $773.89,+C $210.63 shipping,paymore_spring,99.5,5100,,,United States,8
406718335773,Apple iPhone 12 mini 64GB Unlocked Blue Very Good Condition,Very Good - Refurbished,C $622.91,+C $180.01 shipping,highclassmobile,99,36100,4.5,45,United States,8
126897313450,iPhone 11 Pro Tiktok Installed United States,Brand New,"C $7,100.00",+C $35.06 shipping,delin17,0,0,5.0,24,United States,8
227319409536,Apple iPhone 8 Plus 256GB  Unlocked New No Box,New (Other),C $710.00,+C $207.38 shipping,supman27,100,161,5.0,112,United States,8
286885864855,Apple iPhone 11 A2111 Unlocked 256GB Purple (Good),Good - Refurbished,C $298.19,+C $105.32 shipping,wireless-source,97.5,23000,5.0,8,United States,8
177035602186,iPhone 11 64g,Pre-Owned,C $518.30,+C $39.26 shipping,luvinmissj,0,298,5.0,8,United States,8
146348066338,used Iphone 11 with TikTok,Pre-Owned,"C $2,840.00",+C $35.06 shipping,shaant-73,0,3,5.0,47,United States,8
286916155606,Apple iPhone 11 A2111 AT&T LOCKED 64GB Black (Good),Good - Refurbished,C $227.19,+C $88.99 shipping,wireless-source,97.5,23000,5.0,36,United States,8
186925651428,iPhone 11 ACTIVE TikTok,Pre-Owned,"C $56,800.00",+C $35.06 shipping,kend4908,0,0,,,United States,8
177955137493,Apple iPhone 12 mini 128GB Unlocked White Excellent Condition,Excellent - Refurbished,C $353.11,+C $117.96 shipping,highclassmobile,99,36100,,,United States,8
178175776551,Apple iPhone 11 64GB AT&T Prepaid & MVNO's Smartphone Open Box (1-Year Waranty),Open Box,C $217.41,+C $41.42 shipping,qualitycellz,100,173900,4.5,50,United States,8
198368360603,"Apple iPhone 11 64GB 6.1"" Factory Unlocked Smartphone Open Box (1-Year Waranty)",Open Box,C $246.40,+C $41.27 shipping,qualitycellz,100,173900,4.5,50,United States,8
800042672781,"Apple iPhone 11 64GB 6.1"" Factory Unlocked Smartphone Very Good 1-Year Warranty",Pre-Owned,C $224.66,+C $41.27 shipping,qualitycellz,100,173900,4.5,50,United States,8
377143410050,Apple iPhone 17E 256 GBUnlocked MD0D4LL/A pinkNO SIM EP,New (Other),"C $1,917.00",+C $486.52 shipping,prettymarlie,100,187,,,United States,8
127872816449,Apple iPhone 17e 256GB Black Unlocked iOS 6.1in 48MP Smartphone,New (Other),C $923.18,+C $35.06 shipping,4hmn6-8,0,0,,,United States,8
226943757504,Apple iPhone 11 Pro Max (A2161) 64GB Space Gray -AT&T - Good,Good - Refurbished,C $336.01,+C $114.88 shipping,corporatebuybacks,99,3400,5.0,12,United States,8
205764810493,Apple iPhone 11 - 64 GB - Black & Slate (Unlocked) (CA),Pre-Owned,C $350.00,+C $10.00 shipping,robybrow-6,0,2,4.5,50,,8
405497504468,iPhone 11 Unlocked With TikTok,Brand New,"C $5,680.00",+C $35.50 shipping,swi4331,0,0,4.5,27,United States,8
356495579002,Apple iPhone 11 Pro Max  (WITH TIK TOK),Pre-Owned,"C $4,925.98",+C $21.85 shipping,dalu-7932,0,0,5.0,49,United States,8
176754728832,Apple iPhone 12 Mini 128GB Red Unlocked Smartphone - Good,Good - Refurbished,C $363.05,+C $120.25 shipping,highclassmobile,99,36100,4.5,15,United States,8
286881894790,Apple iPhone 12 Pro A2341 (Fully Unlocked) 256GB Silver (Excellent),Excellent - Refurbished,C $445.87,+C $139.29 shipping,wireless-source,97.5,23000,5.0,10,United States,8
185793247737,Apple iPhone 11 - 64GB - Black (Metro) A2111 (CDMA + GSM),Brand New,C $568.00,+C $181.62 shipping,seda_bila,100,1200,5.0,7,United States,8
126827762230,Apple iPhone 12 mini Super Retina XDR display  5.4‑inch (diagonal) OLED Display,Excellent - Refurbished,C $255.53,+C $95.51 shipping,thewhizcellsllc,99.3,25900,4.5,15,United States,8
287397347680,Apple iPhone 11 A2111 Unlocked 128GB Yellow (Very Good),Very Good - Refurbished,C $298.19,+C $105.32 shipping,wireless-source,97.5,23000,4.0,10,United States,8
364918590553,iPhone 12 Pro Max  Pacific Blue 256GB Network-Unlocked,Pre-Owned,C $894.60,+C $242.34 shipping,ecodevice,99.7,346,5.0,60,United States,8
137289004019,Original Apple iPhone 4 8GB 16GB 32GB unlocked 3G unlocked iOS 7 smartphone,Pre-Owned,C $58.01,Free shipping,ng_flyer,100,57,4.5,109,China,8
124129205290,Apple iPhone 11 - 64GB - White (Unlocked) A2111 (CDMA + GSM),Brand New,"C $1,845.70",+C $490.17 shipping,eshilacoota,100,2200,,,United States,8
397449297322,Apple iPhone 4s A1387 16GB VERIZON CARRIER *USED/TESTED/READ*,Pre-Owned,C $49.69,+C $88.49 shipping,securee-0,99.5,1500,4.5,291,United States,8
287306317904,Apple iPhone 11 Pro Max A2161 AT&T LOCKED 64GB Gold (Excellent),Excellent - Refurbished,C $312.39,+C $108.59 shipping,wireless-source,97.5,23000,4.5,7,United States,8
277818500819,iPhone Lot Of 16 For parts Non Working,Parts Only,C $212.99,+C $119.86 shipping,rdg2000gs,99.5,1800,,,United States,8
227293008254,2026 Apple - iPhone 17e 256 GB Soft Pink A3575 USA eSIM Unlocked New,Brand New,C $992.21,+C $260.84 shipping,vvsalesinc,99.1,6400,,,United States,8
257491876665,Apple iPhone 6 32GB Space Grey Unlocked Smartphone Good Condition Works Well,Pre-Owned,C $45.13,+C $26.26 shipping,bitsandpiecescorner,97.8,781,5.0,1,Australia,8
396154265142,iPhone 11 Pro Max Tik Tok,Pre-Owned,"C $35,500.00",+C $245.80 shipping,amber-5426,0,0,,,United States,8
286916182138,Apple iPhone 11 A2111 AT&T LOCKED 64GB Black (Very Good),Very Good - Refurbished,C $241.39,+C $92.26 shipping,wireless-source,97.5,23000,5.0,36,United States,8
127502247061,Apple iPhone 12 Pro Max 6.7-inch Super Retina XDR OLED A14 Chip Very Good!,Very Good - Refurbished,C $482.73,+C $148.63 shipping,thewhizcellsllc,99.3,25900,5.0,25,United States,8
165910883941,Apple iPhone 4 32GB Black (UNLOCKED) A1332 (GSM) MC319LL/A (SEE DESCRIPTION),New (Other),C $283.99,+C $117.60 shipping,directdepotinc,99.4,681,4.5,88,United States,8
306065316517,iPhone 12 Pro Max 265gb Unlocked With TikTok,Pre-Owned,"C $13,490.00",+C $35.06 shipping,hema4698,100,56,5.0,60,United States,8
255672238129,"iPhone 11, 11 Pro, 11 Pro Max Screen Repair, Please Read Description",Brand New,C $134.90,+C $67.76 shipping,idr_service,100,532,,,United States,8
176686881079,Apple iPhone 12 Pro Max - 128 GB - Pacific Blue (T-Mobile) (Dual SIM),Pre-Owned,C $568.00,+C $35.06 shipping,julicru197,0,0,4.5,8,United States,8
186928620283,Apple iPhone 11 - 64 GB - (PRODUCT)RED (Unlocked),Pre-Owned,"C $1,420.00",+C $39.26 shipping,csim7542,0,31,4.5,22,United States,8
175278318909,Apple iPhone 11 - 64GB Black - Unlocked A2221 - Screen in excellent condition,Pre-Owned,C $561.72,+C $19.71 shipping,kmr217,0,11,,,Australia,8
167278667437,New iPhone 11 with TikTok,New (Other),"C $1,704.00",+C $450.32 shipping,deldavi_28,0,33,5.0,47,United States,8
205626355658,Apple iPhone 11 - 64 GB - Black (Unlocked) ** Tick Tock Pre-installed**,Pre-Owned,"C $6,940.96",+C $39.26 shipping,ismasm0,0,0,5.0,47,United States,8
167271472234,iPhone 11 With TikTok 800$,Pre-Owned,"C $1,136.00",+C $4.26 shipping,har689977,0,1,5.0,66,United States,8
146346231981,iPhone 12 Pro Max. With Tik Tok,Brand New,"C $5,680.00",+C $35.06 shipping,brook_ebbyy,100,37,4.5,25,United States,8
313951964355,Apple iPhone 8 Plus- 64GB Gold (Unlocked),Pre-Owned,C $300.00,+C $20.00 shipping,ak-9747,0,8,4.5,193,,8
384831347625,Apple iPhone 11 Pro Max - 256GB - Midnight Green (Unlocked) A2161 (CDMA + GSM),Pre-Owned,C $965.60,+C $271.26 shipping,salabu92,0,119,4.0,8,United States,8
285057047870,Apple iPhone 11 Pro Max - 256GB - Space Gray (AT&T) A2161 (CDMA + GSM),Pre-Owned,C $710.00,+C $216.31 shipping,babiig5725,0,0,5.0,14,United States,8
226560467726,iPhone 11,Pre-Owned,"C $14,200.00",+C $35.06 shipping,sc217328,0,0,5.0,5,United States,8
156654674692,iPhone 11 Pro Max With Tik Tok App,Pre-Owned,"C $71,000.00",+C $39.26 shipping,erinjayde2025,0,0,3.5,3,United States,8
